rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough,photo_url
239,16000,4.0,4,2110,8,16.0,29,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/1444834237863267170.jpg
5675,1600,0.0,1,550,5,1.0,11,0,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/buildings/3927399877766808350.jpg
11246,3187,2.0,1,650,2,18.0,29,0,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/flat_plans/3359985127474159764.jpg
5001,2750,1.0,1,550,8,1.0,96,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/150281689043151692.jpg
1843,5958,2.0,2,1300,1,21.0,51,1,0,0,1,1,0,0,0,Midtown West,Manhattan,/photos/buildings/3877487542240833515.jpg
6947,4100,2.0,2,940,2,3.0,12,0,1,0,0,1,0,0,1,Chinatown,Manhattan,/photos/interior/7211846313320828694.jpg
4428,3600,2.0,1,710,6,34.0,37,0,0,1,0,1,1,0,0,Midtown East,Manhattan,/photos/interior/7046346022259253937.jpg
10894,3700,1.0,1,600,5,9.0,37,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/6106595659403159385.jpg
8645,2700,0.0,1,550,5,16.0,59,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/2412939961469890152.jpg
1244,4000,3.0,1,700,5,10.0,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/1730246355922270596.jpg
8877,3300,1.0,1,650,10,5.0,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/4121650960171630027.jpg
2717,2350,1.0,1,771,5,16.0,58,1,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/entrance/398.jpg
6151,3795,2.0,1,750,2,11.0,116,0,0,0,0,1,0,0,0,Financial District,Manhattan,/photos/interior/8257827373202047406.jpg
10080,7500,3.0,2,1300,3,16.0,27,1,1,0,1,1,1,0,1,Upper West Side,Manhattan,/photos/interior/4741251861914155468.jpg
90,5771,2.0,2,1018,9,10.0,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/interior/8408355921552862238.jpg
8519,4600,1.0,1,960,5,22.0,9,0,1,1,1,1,0,0,0,Midtown,Manhattan,/photos/buildings/6595798660073330086.jpg
7922,3400,1.0,1,850,3,7.0,87,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/windows/1193.jpg
1110,3715,1.0,1,591,6,11.0,113,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/4471429662842731038.jpg
944,2750,0.0,1,595,1,8.0,76,0,0,1,0,1,1,0,1,Financial District,Manhattan,/photos/flat_plans/6409125460933362947.jpg
10053,1600,1.0,1,450,3,3.0,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/buildings/4826536116286393680.jpg
7819,6500,2.0,2,1188,2,64.0,29,0,1,0,1,1,0,0,1,Midtown,Manhattan,/photos/entrance/671.jpg
3820,1500,0.0,1,450,2,3.0,106,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan,/photos/flat_plans/8922042393926661860.jpg
2769,2795,1.0,1,700,9,13.0,42,0,0,1,0,1,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/8844989755757003177.jpg
1662,3211,1.0,1,775,2,17.0,53,1,0,0,1,0,0,0,0,Midtown,Manhattan,/photos/interior/2247605346458362702.jpg
6710,6900,2.0,2,1196,10,4.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/buildings/8709174679625113781.jpg
9647,2450,2.0,1,870,3,5.0,101,0,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/interior/4269795585455960176.jpg
7425,4400,1.0,1,750,2,2.0,30,0,0,0,0,1,0,0,0,Flatiron,Manhattan,/photos/interior/2677540758833563824.jpg
9744,3895,1.0,1,650,8,27.0,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/4277594048953872707.jpg
1888,5260,2.0,2,1139,3,5.0,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/entrance/1132.jpg
2339,7500,2.0,2,1214,3,15.0,88,0,0,0,1,0,1,0,0,Upper East Side,Manhattan,/photos/windows/832.jpg
5174,5495,1.0,1,1000,2,7.0,86,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/interior/7490029937645901964.jpg
2784,2595,1.0,1,600,2,4.0,116,0,0,0,0,0,1,0,0,Upper West Side,Manhattan,/photos/interior/4887475191052974022.jpg
3073,5500,1.0,1,1000,2,4.0,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/windows/837.jpg
7594,5000,1.0,1,550,2,18.0,89,1,0,0,0,0,1,0,0,Midtown,Manhattan,/photos/entrance/111.jpg
6367,4150,1.0,1,640,3,14.0,9,1,0,1,0,1,1,0,0,Upper East Side,Manhattan,/photos/windows/511.jpg
7285,3100,1.0,1,575,2,5.0,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/9018367065438223844.jpg
4421,3995,1.0,1,589,4,11.0,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/8290882293726053304.jpg
35,3875,1.0,1,653,4,14.0,18,1,1,1,1,1,1,0,1,Upper West Side,Manhattan,/photos/flat_plans/4293829486327836720.jpg
6517,7000,2.0,1,1350,3,6.0,108,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan,/photos/interior/6001468728211292548.jpg
2212,3775,1.0,1,609,12,12.0,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/2241707559441409720.jpg
8710,10500,3.0,2,3000,2,7.0,86,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/buildings/3571921043940329295.jpg
5393,12000,3.0,2,1982,4,20.0,10,1,1,1,1,1,1,0,1,Upper West Side,Manhattan,/photos/windows/900.jpg
10701,2750,0.0,1,546,4,6.0,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/8342519805313572169.jpg
8551,6800,1.0,2,1233,3,6.0,52,1,1,1,1,1,0,0,1,Tribeca,Manhattan,/photos/windows/577.jpg
3578,3700,2.0,1,900,1,4.0,87,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/buildings/6305384635896491952.jpg
7688,3167,0.0,1,675,4,2.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/619392867664214555.jpg
8629,3775,1.0,1,632,2,30.0,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/entrance/621.jpg
8897,3495,2.0,1,631,3,1.0,102,0,1,0,1,1,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/5753605434459504706.jpg
2224,2900,2.0,2,1200,3,3.0,86,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/interior/191898374023254901.jpg
4625,3805,1.0,1,698,6,3.0,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/4883315338054527137.jpg
10293,5950,1.0,1,988,5,33.0,9,1,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/buildings/403121480238325097.jpg
4201,8500,3.0,2,2000,4,18.0,56,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/windows/431.jpg
6261,6806,2.0,2,1082,2,28.0,16,1,1,0,1,1,1,0,1,Flatiron,Manhattan,/photos/flat_plans/3556034497696319080.jpg
5394,3195,1.0,1,800,4,6.0,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/7367349904071932546.jpg
7892,10600,3.0,3,1749,6,23.0,2,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/8183477747951771116.jpg
6254,3300,0.0,1,500,3,2.0,86,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan,/photos/buildings/1776834794334699392.jpg
10090,2950,0.0,1,585,2,17.0,34,1,0,0,0,1,1,0,0,Financial District,Manhattan,/photos/entrance/1283.jpg
1745,2995,1.0,1,670,8,10.0,28,0,0,0,1,1,1,0,1,Midtown West,Manhattan,/photos/interior/2431393774057700123.jpg
10494,5300,1.0,1,960,2,7.0,106,0,0,0,1,0,0,1,0,Chelsea,Manhattan,/photos/entrance/232.jpg
2197,4400,2.0,2,927,12,31.0,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/5232236231870789671.jpg
9854,3100,0.0,1,602,9,8.0,15,0,0,1,1,1,0,0,1,Midtown East,Manhattan,/photos/flat_plans/2334088757888960470.jpg
4023,3990,1.0,2,1000,8,24.0,18,1,1,0,1,1,0,0,0,Upper East Side,Manhattan,/photos/entrance/456.jpg
9411,2499,0.0,1,367,2,11.0,112,0,0,0,0,1,0,0,0,Financial District,Manhattan,/photos/windows/360.jpg
1438,4695,2.0,1,900,4,3.0,51,0,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/interior/4740920566951343954.jpg
1654,7100,2.0,2,1900,3,4.0,116,0,0,0,0,0,0,0,0,Soho,Manhattan,/photos/flat_plans/2126746824331272754.jpg
789,5600,2.0,2,850,1,21.0,31,0,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/windows/412.jpg
1838,2400,0.0,1,550,7,1.0,85,0,0,0,0,1,0,0,0,Midtown East,Manhattan,/photos/entrance/568.jpg
8219,4195,1.0,1,885,6,14.0,60,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/windows/1058.jpg
1012,5450,2.0,2,1070,13,32.0,9,1,1,1,1,1,0,0,1,Midtown West,Manhattan,/photos/entrance/400.jpg
10785,3300,0.0,1,538,3,7.0,11,0,1,0,1,1,0,0,1,Tribeca,Manhattan,/photos/buildings/743048468066666747.jpg
9463,3405,1.0,1,591,6,14.0,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/298.jpg
1537,12000,2.0,2,2027,1,3.0,156,0,0,0,1,1,1,0,1,Greenwich Village,Manhattan,/photos/interior/4906061162097515765.jpg
661,5800,2.0,2,1200,8,25.0,32,0,0,1,1,1,1,1,1,Midtown East,Manhattan,/photos/buildings/4831121701000325287.jpg
858,7995,1.0,1,990,2,12.0,53,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/6170715694549203678.jpg
6790,1700,0.0,1,350,9,1.0,96,0,0,1,0,0,1,0,0,Upper East Side,Manhattan,/photos/flat_plans/6952957325995744311.jpg
1714,3900,0.0,1,698,2,21.0,8,0,0,0,1,1,0,0,0,Financial District,Manhattan,/photos/entrance/1091.jpg
5998,2595,1.0,1,800,3,2.0,93,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/6314524890256689359.jpg
9401,3465,1.0,1,804,14,3.0,55,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/8779398256940232736.jpg
1852,2550,2.5,1,1000,6,4.0,115,1,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/buildings/8746563218730104856.jpg
2144,3500,1.0,1,600,2,32.0,28,0,0,0,1,1,0,0,1,Midtown West,Manhattan,/photos/interior/753000777302020344.jpg
2965,6300,2.0,2,1207,2,47.0,9,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/buildings/497961974900780119.jpg
5168,4500,0.0,1,850,1,3.0,13,0,1,0,1,1,0,0,1,Soho,Manhattan,/photos/flat_plans/5956158359643596694.jpg
5741,3395,0.0,1,474,4,15.0,11,1,0,0,1,1,0,0,0,Upper West Side,Manhattan,/photos/windows/1168.jpg
5316,14000,2.0,2,1814,3,5.0,101,0,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/flat_plans/7226378662144682744.jpg
859,6900,2.0,2,1800,10,43.0,41,0,1,1,0,1,1,0,0,Midtown East,Manhattan,/photos/windows/912.jpg
10506,3505,1.0,1,754,5,4.0,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/8319232065057884273.jpg
11329,2975,0.0,1,587,3,3.0,52,1,1,0,0,0,1,0,0,Tribeca,Manhattan,/photos/entrance/1257.jpg
9805,2100,2.0,1,500,11,3.0,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/2566654218716194716.jpg
4410,9000,2.0,2,1578,2,10.0,10,0,0,0,0,0,1,1,0,Midtown East,Manhattan,/photos/flat_plans/2254477270979050852.jpg
710,8500,2.0,2,1459,3,4.0,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/flat_plans/1534065549832552382.jpg
8565,5995,1.0,2,970,2,2.0,124,1,0,0,0,0,0,0,0,West Village,Manhattan,/photos/flat_plans/848379145866263757.jpg
6301,3700,1.0,1,655,5,8.0,29,0,0,0,0,1,0,1,1,Upper West Side,Manhattan,/photos/buildings/5156116531333615092.jpg
8912,6000,1.0,1,945,5,7.0,84,0,0,1,1,1,0,0,0,Upper West Side,Manhattan,/photos/entrance/1358.jpg
2256,16000,3.0,3,2195,5,19.0,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/655.jpg
7257,2050,1.0,1,900,3,2.0,106,0,0,0,1,0,0,0,0,Central Harlem,Manhattan,/photos/flat_plans/4691909018637720227.jpg
8566,3150,1.0,1,575,2,11.0,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/3213812542382790812.jpg
9062,5018,1.0,1,737,1,3.0,6,1,0,0,0,0,1,0,0,East Village,Manhattan,/photos/interior/3727732195851854115.jpg
1809,5900,1.0,1,811,6,31.0,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/flat_plans/2871375941990392389.jpg
5668,3025,0.0,1,515,6,10.0,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/4113457319564205129.jpg
10358,3600,3.0,1,1050,3,4.0,101,0,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/entrance/1162.jpg
5505,4585,1.0,1,900,3,5.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/interior/5295292955752580721.jpg
1,3500,1.0,1,850,3,18.0,54,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/windows/885.jpg
4068,2500,0.0,1,400,2,2.0,90,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/buildings/6657645545421301005.jpg
1449,3500,1.0,1,710,6,10.0,37,0,0,1,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/5455454782466839457.jpg
3613,2950,1.0,1,700,5,2.0,6,0,0,1,0,0,1,0,0,Midtown West,Manhattan,/photos/interior/6110810914117054589.jpg
9625,6200,2.0,2,1002,1,19.0,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/3860856214752467552.jpg
4414,7700,2.0,2,1546,10,43.0,27,0,0,0,1,1,0,0,1,Midtown East,Manhattan,/photos/flat_plans/7508422947350189060.jpg
2481,6000,2.0,2,1280,3,11.0,29,0,0,0,0,0,1,0,0,Upper West Side,Manhattan,/photos/windows/369.jpg
3519,2300,1.0,1,500,9,2.0,116,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/interior/5079312992397657297.jpg
5366,5200,2.0,1,823,5,4.0,3,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/interior/2742248757020725799.jpg
3018,10950,3.0,3,1749,6,24.0,2,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/2409696670502368613.jpg
2435,7243,2.0,2,1231,2,18.0,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/windows/490.jpg
8518,3100,2.0,1,700,6,4.0,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/entrance/492.jpg
3632,2450,2.0,1,900,9,2.0,96,0,0,1,1,1,1,0,1,Upper East Side,Manhattan,/photos/entrance/753.jpg
6005,3500,1.0,1,600,2,81.0,114,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/4186553072113710541.jpg
1556,5600,1.0,1,800,5,4.0,86,0,0,0,1,1,0,0,0,West Village,Manhattan,/photos/flat_plans/9143064233200417799.jpg
4700,3000,1.0,0,526,4,4.0,45,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/windows/609.jpg
10922,2250,0.0,1,400,5,2.0,54,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/8812974755387551370.jpg
4010,3853,0.0,1,464,2,30.0,13,1,0,0,0,0,0,1,0,Flatiron,Manhattan,/photos/interior/5293163068750118072.jpg
1000,5250,1.0,1,850,4,11.0,93,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/5192135935603480054.jpg
8801,2925,1.0,1,650,5,6.0,31,1,0,1,0,0,1,0,0,Battery Park City,Manhattan,/photos/windows/559.jpg
893,3500,1.0,1,700,13,23.0,9,1,0,0,1,1,0,0,0,Midtown West,Manhattan,/photos/buildings/7302522402133401103.jpg
2260,3900,1.0,1,719,3,23.0,15,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/7166419083170437345.jpg
2520,2700,0.0,1,466,5,7.0,10,0,0,1,1,1,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/623032594362201706.jpg
8298,2299,1.0,1,700,3,3.0,86,0,0,1,1,1,0,1,0,Midtown East,Manhattan,/photos/interior/3341495650746439908.jpg
3963,3495,1.0,1,708,14,11.0,30,1,0,0,1,1,0,0,1,Upper East Side,Manhattan,/photos/flat_plans/1577633632485005237.jpg
6555,5995,3.0,2,1417,4,9.0,6,1,0,0,0,0,0,0,0,Central Harlem,Manhattan,/photos/buildings/708103567695917962.jpg
3176,20000,2.0,2,2200,2,2.0,5,0,1,1,1,1,0,0,1,Tribeca,Manhattan,/photos/flat_plans/6328066070348810784.jpg
681,5200,1.0,1,691,3,29.0,7,0,0,1,1,1,1,0,1,Midtown,Manhattan,/photos/windows/147.jpg
3807,6000,1.0,1,802,2,48.0,6,0,1,0,0,0,0,0,0,Financial District,Manhattan,/photos/windows/1005.jpg
10093,1899,0.0,1,350,7,2.0,96,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/flat_plans/8277996507697863461.jpg
2225,3575,1.0,1,735,4,5.0,85,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/flat_plans/7171633895822152311.jpg
9311,2495,2.0,1,800,4,2.0,116,0,0,0,0,0,0,0,0,East Harlem,Manhattan,/photos/windows/781.jpg
568,6400,2.0,2,1024,10,2.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/flat_plans/6002375945365665253.jpg
8334,3395,1.0,1,700,12,33.0,27,0,1,0,1,1,0,0,1,Midtown East,Manhattan,/photos/interior/7879592922149331331.jpg
6466,3500,0.0,1,550,2,7.0,1,0,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/flat_plans/1518581799890662145.jpg
11192,11600,2.0,3,1665,3,10.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/flat_plans/3918862362144153935.jpg
10220,7300,2.0,2,1167,1,2.0,3,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/flat_plans/4808265495214924199.jpg
6135,3325,1.0,1,607,3,9.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/flat_plans/1444834237863267170.jpg
4338,3995,1.0,1,602,6,2.0,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan,/photos/entrance/1297.jpg
9368,3000,1.0,1,650,11,7.0,50,0,1,1,1,1,1,0,1,Midtown East,Manhattan,/photos/entrance/607.jpg
2871,3050,0.0,1,484,6,7.0,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan,/photos/entrance/216.jpg
3997,3392,1.0,1,769,2,6.0,47,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/8784450471377333811.jpg
8842,4865,1.0,1,697,2,19.0,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/flat_plans/3341887760858503991.jpg
11335,5890,1.0,1,752,3,28.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/buildings/18088217352403891.jpg
2492,3555,1.0,1,600,2,5.0,99,1,1,0,1,1,0,1,1,Upper West Side,Manhattan,/photos/entrance/233.jpg
3308,7800,4.0,2,1900,5,9.0,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/buildings/2184836331260016585.jpg
5197,3645,1.0,1,811,14,1.0,55,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/5515641588499736370.jpg
1336,10500,3.0,3,2100,6,12.0,33,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/684.jpg
2488,3200,0.0,1,462,2,5.0,28,0,0,1,1,1,1,0,1,Midtown West,Manhattan,/photos/interior/1817262045481085491.jpg
2338,8350,3.0,3,1436,4,12.0,27,0,0,0,0,1,0,0,0,Upper East Side,Manhattan,/photos/buildings/3877487542240833515.jpg
2888,2350,0.0,1,367,2,2.0,112,0,0,0,1,1,0,0,0,Financial District,Manhattan,/photos/windows/743.jpg
5589,8800,2.0,2,1612,9,17.0,15,0,0,1,1,1,1,0,0,Midtown East,Manhattan,/photos/flat_plans/4779762441667080759.jpg
10438,3543,0.0,1,523,1,12.0,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/windows/1150.jpg
511,17500,3.0,3,3016,7,39.0,34,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/7864490742466731457.jpg
10497,4200,0.0,1,567,12,6.0,7,0,0,1,1,1,0,1,1,Chelsea,Manhattan,/photos/windows/796.jpg
1539,3995,1.0,1,938,1,6.0,180,0,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/entrance/1098.jpg
11215,8500,2.0,2,1807,1,23.0,88,1,1,0,1,1,0,0,1,Financial District,Manhattan,/photos/flat_plans/386821533265498793.jpg
7232,10500,2.0,2,1460,2,9.0,75,0,1,0,1,1,1,0,1,Central Park South,Manhattan,/photos/interior/1560638516093754082.jpg
2491,4000,1.0,1,764,7,12.0,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/interior/6874588932596900032.jpg
4643,2750,1.0,1,800,3,4.0,75,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/6625839192722422469.jpg
1406,10500,3.0,3,1500,4,25.0,20,0,0,0,1,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/5209262619902305273.jpg
1929,3750,1.0,1,817,5,32.0,13,0,0,0,1,1,1,0,0,Midtown South,Manhattan,/photos/buildings/6555002367721164794.jpg
437,4950,3.0,1,850,6,3.0,86,0,0,0,0,0,0,0,0,Midtown South,Manhattan,/photos/windows/515.jpg
6778,4968,2.0,2,948,14,21.0,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/entrance/1059.jpg
1139,4000,1.0,1,874,7,9.0,12,0,1,0,1,1,1,1,1,Upper West Side,Manhattan,/photos/interior/3747036091328029585.jpg
2913,2100,0.0,1,350,7,4.0,116,0,0,0,0,0,0,0,0,East Village,Manhattan,/photos/windows/356.jpg
8759,2495,0.0,1,400,1,33.0,37,1,0,0,0,0,0,0,0,Midtown,Manhattan,/photos/flat_plans/3801863952236603400.jpg
7180,4100,3.0,1,1100,3,6.0,52,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/entrance/345.jpg
10790,6750,2.0,2,1589,9,10.0,15,0,0,0,0,0,1,0,0,Midtown East,Manhattan,/photos/flat_plans/5621697547346950309.jpg
9492,2600,0.0,1,441,7,8.0,60,0,0,1,1,0,0,0,0,Midtown East,Manhattan,/photos/windows/116.jpg
6565,9850,3.0,3,2100,2,17.0,87,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/flat_plans/1037142633682173970.jpg
7864,4100,1.0,1,690,5,9.0,1,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/978.jpg
634,5795,1.0,1,626,3,8.0,2,1,0,0,0,0,0,0,0,East Village,Manhattan,/photos/flat_plans/3932985477644655695.jpg
732,7000,3.0,2,1500,9,11.0,30,0,0,0,0,1,0,0,0,Upper East Side,Manhattan,/photos/entrance/811.jpg
5488,7600,2.0,2,1325,2,42.0,8,1,1,1,1,1,0,0,1,Financial District,Manhattan,/photos/flat_plans/2923717030716065147.jpg
1542,11900,3.0,2,2305,1,37.0,102,0,0,1,0,0,0,0,0,Financial District,Manhattan,/photos/entrance/193.jpg
7599,3181,0.0,1,581,3,16.0,44,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/7326693529705795099.jpg
7739,8000,2.0,2,1250,2,15.0,13,0,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/windows/578.jpg
8692,20000,4.0,4,2160,1,18.0,9,0,0,1,0,1,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/7905101846478142430.jpg
7924,3650,0.0,1,520,2,8.0,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan,/photos/flat_plans/4312568333626901906.jpg
4874,6000,4.0,2,1700,6,5.0,96,0,0,0,0,0,0,0,0,Midtown West,Manhattan,/photos/windows/796.jpg
9937,4450,1.0,1,985,5,10.0,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/interior/8302965284910964582.jpg
4958,2295,2.0,1,700,7,6.0,86,0,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/buildings/4967223946760586270.jpg
3275,4055,1.0,1,818,4,7.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/entrance/447.jpg
6475,3795,2.0,1,900,2,8.0,102,1,0,0,0,0,0,0,0,Midtown South,Manhattan,/photos/windows/250.jpg
7028,3750,1.0,1,500,4,4.0,156,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan,/photos/windows/1078.jpg
6468,4000,0.0,1,500,1,8.0,76,0,0,1,0,0,1,0,0,Central Park South,Manhattan,/photos/flat_plans/3033375444777903965.jpg
9269,3900,1.0,1,640,4,8.0,7,1,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/entrance/72.jpg
2287,6000,1.0,1,962,2,9.0,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan,/photos/flat_plans/8781759036165042253.jpg
4919,2595,1.0,1,500,3,4.0,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan,/photos/entrance/1128.jpg
5794,12750,2.0,2,1736,3,4.0,101,0,0,0,0,0,0,0,0,Tribeca,Manhattan,/photos/entrance/1267.jpg
9717,3350,0.0,1,585,2,6.0,85,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan,/photos/entrance/1003.jpg
6736,2650,0.0,1,500,2,10.0,13,1,0,0,0,0,0,0,0,Financial District,Manhattan,/photos/interior/4467911190286805484.jpg
9170,3000,0.0,1,525,3,11.0,9,0,1,0,1,1,0,0,1,Upper East Side,Manhattan,/photos/flat_plans/4559742378561017397.jpg
999,4500,1.0,1,700,7,27.0,34,1,0,0,0,0,0,0,0,Midtown East,Manhattan,/photos/entrance/941.jpg
5600,3500,1.0,1,650,2,29.0,29,0,1,0,1,1,0,1,1,Midtown,Manhattan,/photos/flat_plans/3864759651754172246.jpg
1887,9995,4.0,3,1900,2,4.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan,/photos/interior/1718234942363016402.jpg
2162,12999,2.0,2,1990,13,4.0,9,0,0,0,0,0,1,0,0,Chelsea,Manhattan,/photos/flat_plans/3508822252771099986.jpg
1855,3100,1.0,1,654,4,18.0,42,0,0,0,0,0,0,0,0,Upper East Side,Manhattan,/photos/flat_plans/2856416951205836554.jpg
3812,4200,4.0,2,1400,2,2.0,106,1,0,0,0,0,0,0,0,Washington Heights,Manhattan,/photos/windows/944.jpg
3163,14000,3.0,3,1959,10,38.0,17,0,1,0,0,1,1,0,0,Upper East Side,Manhattan,/photos/windows/1175.jpg
