rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough,photo_url
1773,2100,2.0,1,850,4,2.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/flat_plans/394895783120242813.jpg
7763,1925,1.0,1,660,10,1.0,55,1,1,1,1,1,1,0,1,Sunnyside,Queens,/photos/entrance/275.jpg
5705,3975,2.0,2,913,6,20.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/8303854757913534769.jpg
5851,2195,1.0,1,700,5,3.0,51,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/3561474054576888914.jpg
6574,3200,2.0,1,858,10,3.0,6,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/903728460671355222.jpg
5501,2250,2.0,1,780,5,4.0,92,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/3960115522402636385.jpg
6979,3400,1.0,1,890,2,5.0,8,0,0,1,1,1,1,0,1,Long Island City,Queens,/photos/flat_plans/1781406609913350568.jpg
8956,3200,1.0,1,718,3,22.0,2,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/286849152806599686.jpg
3476,2600,2.0,2,1200,7,2.0,58,1,0,0,0,0,0,0,0,Flushing,Queens,/photos/flat_plans/1702275405764870294.jpg
3183,2700,2.0,1,720,3,3.0,6,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/8455781628467137029.jpg
10228,3150,1.0,1,761,2,7.0,4,1,1,0,0,1,0,0,0,Long Island City,Queens,/photos/flat_plans/4213654557721652019.jpg
3201,2325,0.0,1,418,6,20.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/26.jpg
8126,1999,3.0,1,1000,11,2.0,86,0,0,0,0,0,0,0,0,Glendale,Queens,/photos/flat_plans/8942191927686325215.jpg
1957,2900,1.0,1,936,9,1.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/entrance/763.jpg
6731,1750,1.0,1,921,2,3.0,68,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/entrance/1310.jpg
4754,3117,1.0,1,702,3,7.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/1102.jpg
7449,1695,0.0,1,430,17,2.0,27,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/5783660328806055685.jpg
3153,1799,2.0,1,800,14,2.0,20,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/5783660328806055685.jpg
6629,1725,1.0,1,650,4,5.0,50,1,0,0,0,0,0,0,0,Briarwood,Queens,/photos/interior/7889209330868862318.jpg
2606,3475,2.0,2,964,6,25.0,1,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/4963728572553676737.jpg
10109,1500,1.0,1,450,7,2.0,76,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/windows/716.jpg
7970,1900,1.0,1,875,4,4.0,55,0,1,1,0,1,1,1,1,Forest Hills,Queens,/photos/flat_plans/5726297624410132157.jpg
5284,2200,1.0,1,500,3,8.0,88,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/12.jpg
5376,1450,1.0,1,525,20,3.0,85,0,0,0,0,0,0,0,0,Flushing,Queens,/photos/buildings/2985589997619368755.jpg
10025,2895,3.0,1,1100,3,2.0,51,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/3173068470836588131.jpg
10719,3350,1.0,1,863,3,9.0,20,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/1840809326345457413.jpg
6499,2625,1.0,1,625,9,5.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/196.jpg
5756,3225,1.0,1,710,6,8.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/4532722612655393312.jpg
2132,2400,1.0,1,675,17,14.0,27,0,1,0,1,1,0,0,1,Astoria,Queens,/photos/flat_plans/1289929763357695435.jpg
2608,2380,0.0,1,516,6,26.0,1,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/interior/4259140807510403370.jpg
6955,1605,0.0,1,486,6,12.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/6892569796185433065.jpg
2647,2200,1.0,1,550,16,3.0,9,0,0,0,1,0,0,0,0,Astoria,Queens,/photos/buildings/6398227436467999348.jpg
10795,1585,0.0,1,660,5,1.0,31,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/entrance/602.jpg
8282,3750,3.0,2,1000,5,3.0,7,0,0,1,0,0,1,0,0,Astoria,Queens,/photos/flat_plans/1031926706371380117.jpg
7830,1750,1.0,1,714,6,3.0,13,0,0,0,0,0,0,0,0,Briarwood,Queens,/photos/interior/4159785913995705466.jpg
3633,2000,1.0,1,618,2,3.0,96,0,0,0,0,0,0,0,0,Elmhurst,Queens,/photos/entrance/1180.jpg
10840,3000,3.0,1,900,8,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/660.jpg
5529,2950,1.0,1,718,9,4.0,2,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/1514115602152697710.jpg
2498,1750,1.0,1,700,7,4.0,89,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/7211204465955143969.jpg
72,3250,1.0,1,652,1,4.0,0,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/681.jpg
10068,1900,1.0,1,700,4,1.0,81,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/8789579194194919514.jpg
6634,2600,2.0,1,1200,6,6.0,89,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/6666412652693972640.jpg
6834,2200,0.0,1,500,3,6.0,88,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/6795355027079544163.jpg
8166,2800,1.0,1,854,6,4.0,16,1,0,0,0,0,0,1,0,Astoria,Queens,/photos/buildings/4967223946760586270.jpg
5457,3600,2.0,1,2000,9,6.0,9,0,0,0,0,1,1,0,0,Astoria,Queens,/photos/interior/4344154108142822029.jpg
4314,1975,1.0,1,788,2,2.0,65,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/entrance/1061.jpg
7351,2250,2.0,1,1000,14,5.0,60,1,0,0,0,0,0,0,0,Flushing,Queens,/photos/interior/4986593552354161464.jpg
9427,2295,1.0,1,758,3,3.0,7,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/8708584821257924235.jpg
9634,1725,1.0,1,600,13,2.0,86,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/7478409757591750392.jpg
5578,3000,1.0,1,608,1,11.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/buildings/1247473743624290827.jpg
6401,1850,1.0,1,700,2,4.0,11,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/2959227132691736356.jpg
9878,2575,1.0,1,750,6,2.0,89,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/644.jpg
708,8000,3.0,3,1800,2,1.0,16,0,0,0,0,0,0,0,0,Flushing,Queens,/photos/flat_plans/3904214785630274551.jpg
4558,2175,2.0,2,1000,2,4.0,14,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/flat_plans/2923717030716065147.jpg
7787,2950,2.0,1,1200,8,5.0,69,1,0,0,0,0,0,0,0,Jackson Heights,Queens,/photos/interior/6329225684054064181.jpg
5378,2485,1.0,1,620,9,5.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/7921483163703498998.jpg
6795,1575,0.0,1,495,6,5.0,56,1,1,1,1,1,1,0,1,Kew Gardens,Queens,/photos/flat_plans/256311652623074331.jpg
3164,2100,1.0,1,900,5,2.0,77,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/1004979758002026339.jpg
5758,3175,1.0,1,627,6,13.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/1106348960674668257.jpg
8578,2050,1.0,1,750,4,5.0,88,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/flat_plans/8229045137897963544.jpg
5479,1725,1.0,1,550,2,3.0,7,1,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/buildings/8109658661586055898.jpg
1956,2095,2.0,1,1000,3,6.0,77,0,0,1,0,0,0,0,0,Forest Hills,Queens,/photos/flat_plans/5964244680532660070.jpg
10868,2300,1.0,1,800,3,2.0,85,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/1293.jpg
3765,3193,1.0,1,702,3,21.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/572.jpg
1628,3575,2.0,2,933,43,9.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/722.jpg
7379,2900,3.0,2,1200,16,3.0,11,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/2948372353635161223.jpg
1890,1625,0.0,1,500,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/interior/3740836152135715135.jpg
2533,2795,4.0,2,1000,11,2.0,96,0,0,0,0,0,0,0,0,South Richmond Hill,Queens,/photos/entrance/345.jpg
6796,1825,1.0,1,773,13,5.0,60,1,0,0,0,0,1,0,0,Forest Hills,Queens,/photos/flat_plans/1453621385575216237.jpg
5132,1700,1.0,1,650,2,2.0,94,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/1255.jpg
10310,2450,2.0,2,1183,6,4.0,56,1,1,0,1,1,1,0,1,Kew Gardens,Queens,/photos/flat_plans/7922875196535883133.jpg
6316,1750,1.0,1,720,16,4.0,53,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/entrance/1203.jpg
5860,2650,2.0,1,1000,1,1.0,85,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/windows/702.jpg
8913,2000,2.0,1,1000,10,1.0,85,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/flat_plans/2067430231911854401.jpg
3252,3000,1.0,1,629,6,20.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/792.jpg
7972,1750,1.0,1,830,3,2.0,80,0,0,0,0,0,0,0,0,Kew Gardens,Queens,/photos/buildings/4268234693418827812.jpg
9333,2575,1.0,1,610,1,3.0,0,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/605.jpg
9642,2200,2.0,1,1000,4,3.0,88,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/166275936466716713.jpg
9879,3450,1.0,1,629,6,3.0,85,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/595.jpg
8962,1750,1.0,1,740,4,2.0,78,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/4287375745188815078.jpg
7337,2100,1.0,1,750,7,5.0,64,1,1,1,1,1,1,0,0,Rego Park,Queens,/photos/windows/1106.jpg
1577,2569,0.0,1,528,3,3.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/1892139455925155717.jpg
8159,2200,1.0,1,850,4,5.0,56,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/8834137072791400681.jpg
3454,3125,1.0,1,691,6,6.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/720.jpg
2983,1399,0.0,1,540,4,2.0,52,0,0,0,0,0,0,0,0,Jamaica Estates,Queens,/photos/buildings/849010702684605064.jpg
9383,2750,2.0,2,998,1,2.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/windows/692.jpg
3353,1450,0.0,1,428,16,4.0,54,1,0,0,0,0,0,0,0,Flushing,Queens,/photos/entrance/757.jpg
4914,4700,2.0,2,1230,2,1.0,6,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/buildings/5089025884655914775.jpg
4209,1625,0.0,1,500,4,3.0,70,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/interior/5627812961675135340.jpg
1931,1950,1.0,1,925,12,2.0,60,1,0,1,0,0,0,0,0,Kew Gardens,Queens,/photos/flat_plans/7076387938925763543.jpg
7633,2350,1.0,1,600,6,3.0,106,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/4113457319564205129.jpg
5088,1850,1.0,1,1000,4,3.0,75,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/buildings/3646379490952661708.jpg
8381,1850,1.0,1,875,4,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/27621377005161887.jpg
8414,1900,1.0,1,700,2,9.0,90,0,0,1,0,0,1,0,0,Astoria,Queens,/photos/flat_plans/8290882293726053304.jpg
3175,2350,1.0,1,936,11,3.0,8,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/entrance/612.jpg
6967,2000,2.0,1,750,10,2.0,86,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/381361019626068889.jpg
3395,2500,2.0,1,700,2,2.0,86,0,0,0,0,0,0,0,0,Woodside,Queens,/photos/buildings/511057379767117385.jpg
10833,2050,1.0,1,800,5,1.0,77,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/interior/7376335054777806506.jpg
10129,1650,1.0,1,875,8,5.0,84,0,0,0,0,0,0,0,0,Rockaway All,Queens,/photos/buildings/6186336666201514463.jpg
11037,1750,1.0,1,850,17,2.0,54,0,0,0,0,0,0,0,0,Flushing,Queens,/photos/windows/354.jpg
6403,2400,1.0,1,800,9,3.0,96,0,1,1,1,1,1,0,1,Astoria,Queens,/photos/interior/3437320440091548156.jpg
5755,3125,1.0,1,691,6,5.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/427009292826039944.jpg
6478,1625,1.0,1,865,5,5.0,54,0,0,0,0,0,0,0,0,Jamaica Hills,Queens,/photos/entrance/1059.jpg
3256,3964,2.0,2,913,6,17.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/1991121313606607909.jpg
6621,4000,2.0,2,1009,2,6.0,8,0,0,0,1,1,0,1,1,Long Island City,Queens,/photos/windows/748.jpg
2872,2350,2.0,1,1005,12,5.0,60,1,0,0,1,0,0,0,0,Forest Hills,Queens,/photos/buildings/4361324917273196574.jpg
9978,2000,1.0,1,722,10,5.0,2,0,0,0,0,0,0,0,0,North Corona,Queens,/photos/entrance/1085.jpg
4352,1600,0.0,1,625,4,4.0,53,0,0,0,0,0,0,0,0,Elmhurst,Queens,/photos/windows/937.jpg
1599,2275,0.0,1,460,6,7.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/7439093093883084015.jpg
1772,2100,2.0,1,850,4,2.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/interior/7136769466221863678.jpg
4119,2095,1.0,1,700,2,5.0,53,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/913860014013748454.jpg
7762,1950,1.0,1,915,6,12.0,56,1,0,0,0,0,0,0,0,Kew Gardens,Queens,/photos/flat_plans/4460363506443338448.jpg
7839,2250,2.0,1,1100,14,2.0,60,0,0,1,1,1,1,1,1,Flushing,Queens,/photos/windows/556.jpg
4927,1895,1.0,1,680,4,1.0,85,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/3488907705152987848.jpg
7327,2000,2.0,1,1200,8,2.0,86,0,0,0,0,0,0,0,0,Kew Gardens,Queens,/photos/flat_plans/5283473612966914831.jpg
1606,1975,2.0,1,950,4,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/2016275641340070552.jpg
3710,1700,1.0,1,1000,18,4.0,54,0,0,0,0,0,0,0,0,Flushing,Queens,/photos/buildings/1998482349841217802.jpg
11159,2000,2.0,1,800,5,2.0,88,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/interior/8977188803178229529.jpg
2984,1299,0.0,1,340,4,7.0,56,0,0,0,0,0,0,0,0,Briarwood,Queens,/photos/entrance/511.jpg
3699,3300,1.0,1,830,2,11.0,8,0,0,0,0,1,0,0,0,Long Island City,Queens,/photos/buildings/5576849160801523393.jpg
3260,3125,1.0,1,627,6,12.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/1840809326345457413.jpg
10227,2650,0.0,1,487,2,11.0,4,1,1,1,1,1,1,0,1,Long Island City,Queens,/photos/interior/1813993623320390446.jpg
9051,2050,1.0,1,646,1,4.0,1,1,0,0,0,0,0,0,0,Elmhurst,Queens,/photos/flat_plans/2426670423188245343.jpg
6783,2700,2.0,1,1000,3,2.0,92,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/538017931055596808.jpg
11301,1971,1.0,1,850,4,5.0,62,1,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/entrance/655.jpg
9049,2995,2.0,2,1368,3,3.0,7,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/5161334359369196283.jpg
6899,1825,1.0,1,697,6,7.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/entrance/1232.jpg
5676,3325,1.0,1,859,2,6.0,8,0,1,1,1,1,0,0,1,Long Island City,Queens,/photos/entrance/1153.jpg
5430,2250,0.0,1,487,10,10.0,6,1,1,0,0,0,0,0,0,Astoria,Queens,/photos/entrance/158.jpg
2375,2300,2.0,1,1050,6,1.0,91,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/7293946474272172856.jpg
431,2700,3.0,2,1100,16,2.0,126,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/790881284054419236.jpg
8691,1250,0.0,1,395,4,2.0,65,0,0,0,0,0,0,0,0,Jamaica Estates,Queens,/photos/buildings/3333042355277639910.jpg
9919,2950,3.0,2,1413,2,5.0,68,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/windows/1004.jpg
10239,2995,1.0,1,713,1,4.0,8,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/1166332779954551769.jpg
7502,1950,1.0,1,480,10,3.0,1,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/flat_plans/5185174810773784663.jpg
6954,1700,0.0,1,566,6,12.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/663461487413078218.jpg
7760,3300,2.0,1,858,10,8.0,6,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/195252934257112249.jpg
8815,3500,1.0,1,1000,9,7.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/7776918713779233166.jpg
5647,2570,1.0,1,625,9,4.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/446.jpg
2716,2595,1.0,1,841,8,3.0,56,1,0,1,1,1,0,0,0,Forest Hills,Queens,/photos/interior/2247605346458362702.jpg
1177,2400,1.0,1,720,2,3.0,6,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/1355.jpg
10254,2600,1.0,1,610,9,6.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/8708960712864228074.jpg
5649,3225,1.0,1,629,6,14.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/9137274230397572977.jpg
10725,3700,4.0,2,1000,1,3.0,86,0,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/buildings/1525741004804234902.jpg
5643,3175,1.0,1,627,6,13.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/5106470159896913318.jpg
4803,4150,2.0,2,1200,8,3.0,10,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/5101496074804315144.jpg
3784,2550,2.0,2,900,2,5.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/buildings/5780725323524135132.jpg
1978,3400,2.0,1,858,10,5.0,6,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/7180461136072061946.jpg
4508,6400,2.0,2,1500,10,14.0,8,1,1,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/412.jpg
6330,2500,2.0,1,1000,18,2.0,27,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/7639609799036238654.jpg
6581,1585,1.0,1,700,4,1.0,85,0,0,0,0,0,0,0,0,Woodside,Queens,/photos/entrance/1316.jpg
1342,2600,2.0,2,800,2,1.0,86,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/entrance/1209.jpg
5468,2450,2.0,1,900,2,3.0,88,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/entrance/850.jpg
4511,5057,2.0,2,1259,3,27.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/545.jpg
7806,2100,1.0,1,650,4,2.0,7,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/2659327694530042054.jpg
7165,1875,2.0,2,960,10,2.0,17,0,0,0,0,0,0,0,0,Kew Gardens,Queens,/photos/flat_plans/1158809033054359706.jpg
7785,2650,3.0,1,900,6,2.0,91,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/878.jpg
7345,2700,1.0,1,690,3,23.0,20,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/3344575224140555851.jpg
2859,1299,0.0,1,340,4,6.0,56,0,0,0,0,0,0,0,0,Briarwood,Queens,/photos/flat_plans/2854445598679817527.jpg
3679,1800,2.0,1,920,5,4.0,62,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/interior/2942347529979948816.jpg
1857,2250,0.0,1,562,1,3.0,6,0,0,1,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/2854445598679817527.jpg
4510,4707,2.0,2,1259,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/3639798423103094557.jpg
8914,1800,2.0,1,1000,10,1.0,85,1,0,0,0,0,0,0,0,Ridgewood,Queens,/photos/flat_plans/6466816111933383162.jpg
2385,2000,1.0,1,900,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/entrance/361.jpg
4207,2250,2.0,1,1100,14,3.0,60,1,0,0,0,0,0,0,0,Flushing,Queens,/photos/flat_plans/2747610088709656310.jpg
6935,3110,1.0,1,680,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/interior/2330219671752091087.jpg
4664,2300,1.0,1,950,3,3.0,85,1,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/flat_plans/4593515519940306624.jpg
5625,2950,1.0,1,757,2,2.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/flat_plans/8513325983145460870.jpg
84,1625,0.0,1,500,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/flat_plans/4456945205948170156.jpg
1091,3300,2.0,2,1100,3,9.0,6,0,0,0,0,0,0,0,0,Flushing,Queens,/photos/entrance/1162.jpg
2129,2800,1.0,1,908,1,22.0,25,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/buildings/7572044145545954042.jpg
8728,3095,2.0,2,1001,3,5.0,74,1,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/flat_plans/7904097608953860392.jpg
1671,1950,2.0,1,1000,5,18.0,56,0,0,0,1,0,0,0,0,Kew Gardens,Queens,/photos/interior/4429204300750046058.jpg
2476,2100,0.0,1,487,10,4.0,6,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/4377242150029464644.jpg
1441,2300,1.0,1,802,10,3.0,7,0,0,0,1,0,0,0,0,Kew Gardens,Queens,/photos/interior/276522078557562379.jpg
10643,2125,2.0,1,750,8,2.0,87,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/interior/5018774677410395632.jpg
10464,2895,3.0,1,1100,2,2.0,115,0,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/872.jpg
6798,1975,1.0,1,720,5,5.0,64,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/4853095426816428759.jpg
3268,2375,1.0,1,700,4,3.0,9,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/6084785330273937009.jpg
8932,1695,1.0,1,720,2,2.0,13,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/buildings/6594567763885590091.jpg
10913,2400,1.0,1,950,0,8.0,50,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/windows/88.jpg
5477,2299,2.0,1,850,51,5.0,64,0,0,0,1,0,0,0,0,Oakland Gardens,Queens,/photos/entrance/1082.jpg
8326,1950,1.0,1,900,3,6.0,65,0,0,0,0,0,0,0,0,Jackson Heights,Queens,/photos/buildings/917929056962997577.jpg
7941,2975,2.0,2,1100,1,13.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/5607335016899748460.jpg
4890,2600,1.0,1,950,3,6.0,88,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/buildings/5868402611019466908.jpg
7305,2000,1.0,1,663,7,1.0,85,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/1197.jpg
538,3950,2.0,2,1025,1,2.0,6,0,0,0,1,1,0,0,0,Long Island City,Queens,/photos/windows/489.jpg
6347,1650,0.0,1,550,5,3.0,52,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/flat_plans/7041808267617138148.jpg
5603,1995,2.0,1,800,7,3.0,22,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/entrance/1300.jpg
10020,1550,1.0,1,700,4,4.0,21,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/flat_plans/7077167893605606333.jpg
7689,1900,1.0,1,600,1,2.0,0,0,0,0,0,0,0,0,0,Rego Park,Queens,/photos/buildings/1597084639548943140.jpg
6713,2150,1.0,1,800,3,4.0,13,1,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/flat_plans/1889074256015954085.jpg
2663,2200,1.0,1,700,16,3.0,9,0,0,0,1,0,0,0,0,Astoria,Queens,/photos/flat_plans/5621697547346950309.jpg
5388,3500,4.0,3,1800,5,4.0,50,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/entrance/147.jpg
5702,3275,1.0,1,630,6,15.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/entrance/922.jpg
8683,2600,2.0,1,1000,4,3.0,91,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/entrance/1359.jpg
3966,2500,3.0,1,900,15,2.0,96,0,0,0,0,0,0,0,0,Jackson Heights,Queens,/photos/flat_plans/92613597874052915.jpg
9505,1750,1.0,1,850,7,2.0,61,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/windows/241.jpg
8192,2700,2.0,1,800,8,1.0,86,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/windows/341.jpg
10540,1585,1.0,1,750,2,2.0,90,0,0,0,0,0,0,0,0,Woodside,Queens,/photos/interior/213663525832160809.jpg
10133,1425,0.0,1,540,4,5.0,81,0,1,0,0,0,1,1,0,Flushing,Queens,/photos/interior/3570279291448890312.jpg
4512,3229,1.0,1,702,3,20.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/1028.jpg
70,2800,1.0,1,665,1,7.0,0,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/interior/7415597464038067787.jpg
6304,2545,1.0,1,655,9,3.0,3,1,0,0,0,0,0,0,0,Astoria,Queens,/photos/buildings/5455512006842498442.jpg
8934,2550,2.0,1,950,2,3.0,88,0,0,0,0,0,0,0,0,Sunnyside,Queens,/photos/windows/1305.jpg
2358,4750,2.0,2,1120,3,8.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens,/photos/windows/1078.jpg
10618,2000,1.0,1,700,3,1.0,8,0,0,0,0,0,0,0,0,Astoria,Queens,/photos/flat_plans/4068827581480356056.jpg
6328,1999,2.0,1,1000,1,1.0,65,0,0,0,0,0,0,0,0,Forest Hills,Queens,/photos/buildings/5227526131769628491.jpg
